RMS,MAV,WL,ZC,SSC,IEMG,VAR,STD,MAX,MIN,MEAN,SKEW,KURT,MEDIAN,Arm,Gender
0.179393401,0.120117712,261.6047222,682,1715,1201.177125,0.03218122,0.179391247,1.725276508,-0.981870135,0.000878991,0.652941954,8.747232709,0.000231542,Right,female
0.260019843,0.190101801,378.1428141,632,1848,1901.018007,0.067609987,0.260019206,2.042757306,-1.564571556,0.000575409,0.18313015,3.445228624,-0.00004324,Left,female
0.256487788,0.165401944,549.2456128,1102,1902,1654.019441,0.065785417,0.25648668,2.235410326,-1.961536845,-0.000753923,0.448623311,9.046013321,-0.003626678,Right,female
0.281118784,0.187365963,634.4301828,1168,2024,1873.659633,0.079027586,0.281118456,1.597960603,-1.431351401,-0.000429547,0.159096288,4.288455154,-0.001503091,Left,female
0.269108847,0.175993877,393.9171344,602,1585,1759.938769,0.072419188,0.269108135,1.891566449,-1.376828598,-0.000619251,0.098205668,4.97289629,0.000323669,Right,female
0.347667487,0.247826098,530.7077178,590,1716,2478.260981,0.120872484,0.347667202,2.321310705,-1.597746308,0.000444728,0.268016473,3.24595507,0.002837004,Left,female
0.155195185,0.115102219,421.5094891,1188,1947,1151.022189,0.024085256,0.155194252,0.822167469,-0.928797879,0.00053812,-0.280079648,2.358696073,0.002797926,Right,female
0.207727924,0.147108547,513.8083502,1160,2039,1471.08547,0.043150599,0.207727222,1.216820359,-1.084987739,-0.000540112,0.25773423,3.794615566,-0.003037399,Left,female
0.218420339,0.152183034,332.65654,678,1612,1521.830335,0.047707444,0.218420338,1.359645184,-1.138779307,-2.35842E-05,0.342276682,4.853791671,-0.004859651,Right,female
0.284777034,0.192194257,418.4719803,659,1741,1921.942569,0.081097887,0.284776907,2.047542628,-1.878410602,0.000269233,0.509855154,6.714752637,-0.000309666,Left,female
0.183005989,0.127348143,432.0393092,1119,1923,1273.481431,0.03349115,0.183005875,1.231053763,-1.418132101,-0.000204415,0.087283112,5.87940067,-0.001972676,Right,female
0.241393941,0.154401979,523.5113761,1216,2078,1544.019788,0.058271034,0.241393939,1.681064988,-1.950358527,3.43316E-05,0.18283827,8.320162204,0.000356909,Left,female
0.295147953,0.215029008,480.7684084,600,1537,2150.290077,0.087112309,0.295147944,1.273114348,-1.404633172,0.000072161,0.036837726,2.007046962,-0.000682451,Right,female
0.32651581,0.222970099,556.9816941,657,1796,2229.700992,0.10661254,0.326515757,1.891333762,-1.620693895,0.0001864,0.308550607,3.952637931,-0.002643151,Left,female
0.170898116,0.123584039,359.5594872,997,1872,1235.840385,0.029206161,0.1708981,0.848995835,-0.951612975,7.44935E-05,-0.035450346,2.795134404,0.001616472,Right,female
0.174795553,0.117131546,345.0812016,1135,2110,1171.315463,0.03055321,0.174794765,1.091865979,-1.026143904,-0.000524855,0.122635444,5.316890487,-0.000247803,Left,female
0.128649942,0.1038118,202.6485056,616,1619,1038.117998,0.016550799,0.128649907,0.421365117,-0.420801972,-9.48641E-05,0.015489587,-0.220496308,-0.000331285,Right,female
0.098672304,0.076932985,173.5942721,737,2346,769.3298464,0.009736221,0.09867229,0.400941941,-0.37289191,5.31544E-05,0.025277883,0.343406324,-0.000999191,Left,female
0.255985876,0.15734832,411.9922746,734,1684,1573.4832,0.065528743,0.255985825,1.603470434,-1.554470528,0.000161072,0.363133458,6.282456923,-0.001479745,Right,female
0.27069658,0.149273529,473.8319231,1199,2320,1492.735289,0.073276634,0.270696572,1.843572843,-1.778023579,6.44223E-05,0.215720287,7.998349675,0.000879636,Left,female
0.222917029,0.150031154,724.8017196,1489,3400,3000.623073,0.049691989,0.222917001,1.603470434,-1.554470528,0.000113117,0.277132316,5.908802622,-0.002118165,Right,female
0.237045562,0.145130248,762.3329723,1953,4150,2902.604969,0.056190598,0.237045562,1.843572843,-1.778023579,-8.59103E-07,0.154451734,7.836516417,0.001973066,Left,female
0.163742281,0.124725973,865.5387761,2195,3923,2494.519466,0.026811533,0.163742276,0.867789803,-0.8294125,-4.09446E-05,-0.035377792,1.195910782,0.00039752,Right,male
0.146839559,0.107238297,763.0075579,2192,3917,2144.765935,0.021561847,0.146839528,0.859199069,-1.071554825,9.46863E-05,-0.099977093,3.482757394,-0.000941895,Left,male
0.174253791,0.133208912,425.6251957,1015,1824,1332.089119,0.030364259,0.174253434,0.921052372,-1.045666728,-0.000352346,-0.019779359,1.43273196,-0.001238927,Right,male
0.168299168,0.130388422,436.3054826,1063,1800,1303.88422,0.028324607,0.168299159,0.899738257,-0.964160873,5.59104E-05,-0.103377881,1.076797761,0.001781736,Left,male
0.201088071,0.156159823,547.6833995,1098,1804,1561.598234,0.040436337,0.201087884,0.994287737,-0.96267173,0.000274193,-0.108923447,0.789633232,0.002395005,Right,male
0.194769588,0.146863381,556.6722625,1194,1926,1468.633815,0.037935185,0.194769569,1.108327378,-1.106162025,-8.59288E-05,-0.068160355,1.693645253,0.002053677,Left,male
0.196949609,0.150103717,397.3406212,875,1808,1501.037169,0.038789088,0.196949455,1.717623028,-1.184746376,-0.000246876,0.225997379,3.132148451,-0.001105777,Right,male
0.171352954,0.132693135,381.7295923,913,1724,1326.931353,0.029361805,0.171352868,0.815731333,-0.669533997,-0.00017186,0.055784679,0.650288905,-0.001232555,Left,male
0.218258771,0.164520277,536.5694524,1066,1839,1645.202771,0.04763671,0.218258357,0.935762562,-1.217370393,0.000425119,-0.248612545,1.491108089,0.003818107,Right,male
0.207332518,0.158519605,579.9271912,1167,1892,1585.196054,0.04298675,0.207332462,0.915066139,-1.048835982,0.000152626,-0.173860157,0.999865299,0.005928315,Left,male
0.235681941,0.183326473,515.4441821,865,1745,1833.264731,0.055545958,0.235681901,0.893659746,-1.247120747,-0.000137929,0.004328233,0.651619825,-0.004952145,Right,male
0.204513939,0.156707596,446.846675,877,1753,1567.075959,0.041825931,0.204513888,0.808388007,-0.951189539,0.000144453,-0.073101675,0.952554541,0.001224657,Left,male
0.254088837,0.191524578,603.6051946,1013,1755,1915.245781,0.064561089,0.254088742,1.069068171,-1.222094966,0.000219882,-0.207763707,1.307197259,0.005569824,Right,male
0.233310955,0.176259706,597.7709122,1107,1827,1762.597056,0.054433988,0.233310925,1.097717703,-1.159448595,-0.000117432,-0.026627825,1.446948186,0.001282714,Left,male
0.239625914,0.184663012,570.7823588,952,1769,1846.630119,0.057420542,0.239625837,1.242263826,-1.560823712,-0.000192828,-0.043590211,1.221563246,0.003716026,Right,male
0.234769897,0.181790457,574.5979157,949,1740,1817.904566,0.055116894,0.234769874,1.137466357,-0.94531036,0.000103042,0.011462102,0.762850529,3.6467E-06,Left,male
0.257010027,0.191809264,509.9009544,923,1659,1918.092645,0.066054153,0.257010025,1.28699249,-1.242971386,-3.45695E-05,-0.033643003,1.59305849,0.003488452,Right,male
0.209647007,0.162460277,481.7471641,947,1753,1624.602772,0.043951851,0.209646968,0.96517261,-0.994790446,-0.00012722,-0.059953153,0.648808873,0.003802086,Left,male
0.269417614,0.198982239,597.5625137,958,1730,1989.82239,0.072585823,0.269417563,1.588787057,-1.481590741,-0.000165491,-0.003468463,2.533335107,0.002126606,Right,male
0.236340196,0.179366189,596.10627,1042,1811,1793.661888,0.055856682,0.236340182,1.217161168,-1.097288623,-8.24491E-05,-0.03345893,1.346165148,0.001108749,Left,male
0.321811564,0.243744793,553.3170806,755,1570,2437.447925,0.103562679,0.321811559,1.544021423,-1.233314344,-5.79184E-05,0.05855335,1.090309976,0.003974349,Right,male
0.236608716,0.179148485,451.908782,830,1611,1791.484854,0.055983631,0.236608604,1.251686687,-1.0388335,0.000230456,-0.008930419,1.518791163,-0.002113237,Left,male
0.269578766,0.203849276,618.1484527,987,1721,2038.492764,0.072672665,0.26957868,1.287610996,-1.299091765,0.000214831,0.022455256,1.289253159,-0.000407103,Right,male
0.218227719,0.168537953,563.9054641,1064,1847,1685.379527,0.047623325,0.218227692,0.848157612,-1.070179419,-0.000109863,-0.09349673,0.677648511,0.000851254,Left,male
0.292241054,0.209625488,573.8318905,973,1678,2096.254884,0.085404605,0.292240662,1.720190667,-1.600910215,-0.000478522,-0.00388863,3.645514451,0.003826744,Right,male
0.240258861,0.172304728,489.840632,983,1733,1723.047279,0.057724269,0.240258754,1.348753278,-1.321098332,-0.000226684,0.057500872,3.485974101,-0.004203659,Left,male
0.26029949,0.201740333,557.1613123,832,1685,2017.40333,0.067755676,0.260299205,1.227242787,-1.340891009,0.000385142,-0.048402862,0.897613405,0.00076721,Right,male
0.238912794,0.185384848,516.4471264,850,1701,1853.84848,0.05707903,0.238912181,0.997355252,-0.996252959,0.000541249,0.009564615,0.74653736,-0.000355092,Left,male
0.259832627,0.196329538,600.0778424,1006,1728,1963.295378,0.06751298,0.2598326,1.512932069,-1.655719779,-0.000117238,-0.107321058,2.011345792,0.001879219,Right,male
0.205296701,0.15507164,523.245648,1052,1770,1550.716402,0.042146096,0.205295143,0.921751597,-1.1688374,-0.000799905,-0.157680017,1.485704826,0.000438921,Left,male
0.279541572,0.203958626,507.7310903,749,1710,2039.586257,0.078143419,0.279541444,2.225075663,-1.57734136,0.00026699,0.270027496,4.508645915,-0.00102806,Right,male
0.212476086,0.162440437,382.7126371,749,1625,1624.404367,0.045145811,0.212475436,1.034004082,-1.19125495,0.000525882,-0.044447645,1.556152762,-0.002797479,Left,male
0.252216647,0.190465615,631.3996632,1052,1756,1904.656154,0.06361323,0.252216633,1.263386891,-1.250443748,-0.000084539,0.023657202,1.715179216,-0.002815861,Right,male
0.229193069,0.173230481,627.1882469,1132,1840,1732.30481,0.052529438,0.229193014,1.019165947,-1.087797568,0.000158539,-0.012638912,1.440204828,0.001943724,Left,male
0.21204068,0.156840283,410.5772238,883,1781,1568.402832,0.044961181,0.212040518,1.089339194,-1.225139544,0.000262118,-0.033809042,2.390828586,0.001369764,Right,male
0.193971188,0.148293546,363.9059665,791,1624,1482.935456,0.037624814,0.193971167,0.687809539,-0.945520158,-9.02346E-05,-0.044732685,0.978051049,-0.0010851,Left,male
0.267984726,0.193303781,609.2544135,991,1749,1933.037809,0.071815764,0.267984635,2.000727364,-1.417222759,-0.00022175,0.19879528,4.039542281,0.002827262,Right,male
0.253214724,0.190494813,621.2715767,1004,1797,1904.948135,0.064117673,0.253214677,1.172796073,-1.287544039,-0.000154078,-0.020763454,1.492241656,0.000352648,Left,male
0.246735644,0.185660359,510.8834674,926,1697,1856.603592,0.060878469,0.246735627,1.656070796,-1.13504489,-9.35028E-05,0.13542239,1.837886534,-0.00376886,Right,male
0.224054663,0.166948413,456.0109117,931,1699,1669.484128,0.050200476,0.224054627,1.171925602,-1.449123253,0.000126086,-0.145182162,2.260038043,0.001362575,Left,male
0.27122342,0.199289283,593.1309018,921,1736,1992.89283,0.073561911,0.271222991,2.433967363,-1.729110001,0.000482495,0.301669862,4.505418737,-0.005496028,Right,male
0.228879122,0.176228596,435.2125161,785,1621,1762.285958,0.05238559,0.228878986,1.095947617,-0.972154821,0.000249162,-0.036796386,0.868898187,0.002649653,Left,male
0.299260636,0.223461621,608.5594984,881,1735,2234.616209,0.089556711,0.299260273,1.573572705,-1.546907104,-0.00046601,0.049949241,2.046578547,-0.004395082,Right,male
0.266676828,0.199750883,567.8125847,902,1621,1997.508829,0.071116484,0.266676741,1.514183984,-1.20376567,-0.000215149,0.026757176,1.816837654,-0.002802546,Left,male
0.256797194,0.190808589,1046.736281,1783,3505,3816.171776,0.065944753,0.256797104,1.573572705,-1.546907104,-0.000213977,0.058068293,2.436730544,-0.003695679,Right,male
0.250417808,0.188764461,979.6454785,1642,3210,3775.289212,0.062709055,0.25041776,1.514183984,-1.20376567,-0.000154623,0.00567325,1.589251183,-0.001824489,Left,male
0.030364602,0.024136451,176.3057902,2380,4696,482.7290263,0.000922009,0.030364599,0.118169749,-0.129519283,1.46693E-05,-0.056065331,0.104407748,0.000422956,Right,male
0.042879369,0.033705622,161.4276855,1536,4256,674.1124333,0.00183864,0.042879369,0.16916143,-0.1626613,2.9183E-06,-0.003710891,0.263865008,-0.000174961,Left,male
0.212170142,0.134809124,422.594788,1050,1954,1348.091236,0.045016168,0.212170139,1.464424584,-1.086728916,-3.81271E-05,0.555743676,5.14522333,-0.001878341,Right,male
0.142552225,0.101410374,296.4778352,897,1942,1014.103744,0.020321131,0.142552205,0.700053977,-0.577586618,7.51727E-05,0.20232156,1.612134341,-0.001094089,Left,male
0.141043438,0.109680595,338.1729534,960,1924,1096.805947,0.019893239,0.141043395,0.714948304,-0.65882099,0.00010978,0.313683309,0.996764243,-0.005413187,Right,male
0.119104905,0.094154451,305.8096411,1036,1945,941.5445127,0.014185978,0.119104905,0.538646105,-0.447944167,-4.31008E-06,-0.007847719,0.209306592,0.002068733,Left,male
0.077812474,0.059997936,138.5271516,716,1907,599.9793554,0.006054781,0.077812473,0.332824282,-0.298435182,1.02816E-05,0.025445192,0.591916124,-0.000960063,Right,male
0.094052126,0.069599669,137.4777493,668,1845,695.9966916,0.008845802,0.094052122,0.422200938,-0.470654599,-2.89419E-05,-0.077958871,1.644648908,0.000849354,Left,male
0.252198538,0.184261366,539.7783209,906,1807,1842.613664,0.063604102,0.252198536,1.97917507,-1.211058292,-3.51349E-05,0.414891193,3.267327903,-0.008896311,Right,male
0.185220826,0.144064482,463.8336723,1014,1806,1440.644821,0.034306753,0.185220823,0.756784299,-0.895778506,0.00003344,0.019585385,0.561141055,-0.000351197,Left,male
0.113622038,0.090188969,226.2009077,778,1868,901.8896871,0.012909965,0.113622026,0.45211735,-0.38829507,-5.17496E-05,0.076315406,0.057186197,0.000184771,Right,male
0.123052136,0.097570121,241.2944995,771,1825,975.7012123,0.015141827,0.123052132,0.523746784,-0.456027413,3.15412E-05,0.068924346,0.259015497,-0.003323664,Left,male
0.22257267,0.150059446,435.5983331,861,1828,1500.594463,0.049538549,0.22257257,1.640944513,-1.088917107,0.000210855,0.45282854,4.408406764,-0.004088365,Right,male
0.178740935,0.131724219,379.5086113,838,1796,1317.242186,0.031948288,0.17874084,0.966172058,-0.927238809,-0.000183993,-0.007211367,1.552329924,0.000319176,Left,male
0.123699298,0.096379304,260.0883424,870,1837,963.7930383,0.01530149,0.12369919,0.530374504,-0.516571753,-0.000163293,0.239076866,0.523876414,-0.003961139,Right,male
0.134052436,0.103703709,284.8556511,860,1788,1037.037088,0.017970055,0.134052432,0.734223416,-0.583713637,-3.20857E-05,0.111272965,0.88085725,-0.0024097,Left,male
0.1312338,0.097509858,236.2639416,749,1792,975.0985837,0.01722213,0.131233115,0.876396661,-0.686123202,-0.000424159,0.126460939,2.386799475,3.89879E-05,Right,male
0.144345644,0.112545636,217.5955553,583,1704,1125.456363,0.020835665,0.144345644,0.698213859,-0.62922447,-1.78539E-06,0.075524576,0.937734479,-0.001652368,Left,male
0.283200222,0.180574097,534.730972,964,1847,1805.740967,0.080202198,0.283199926,2.356422259,-2.29159248,0.000409068,0.524608855,9.341559365,-0.006000613,Right,male
0.268198545,0.191179775,582.4441411,982,1789,1911.797752,0.071930449,0.268198526,2.056694569,-1.583730417,0.00010038,0.325413649,4.390631206,-0.005432833,Left,male
0.103587947,0.082524554,189.1185226,701,1805,825.2455358,0.010730462,0.103587943,0.420855158,-0.310944149,-2.68206E-05,0.095662101,0.095949973,-0.002474256,Right,male
0.118535559,0.091323703,189.7006681,674,1779,913.2370316,0.014050675,0.118535542,0.482693641,-0.50366421,-6.31281E-05,-0.055326311,0.55416762,0.001634162,Left,male
0.257174707,0.170410947,461.610535,775,1805,1704.109475,0.066138826,0.257174699,1.464071209,-1.125143447,0.000064356,0.452260324,3.693165249,-0.003421178,Right,male
0.233352403,0.164009302,427.1917618,722,1766,1640.093016,0.054453322,0.233352356,1.496322347,-1.393569514,-0.00014921,0.293311032,3.305467882,-0.003722388,Left,male
0.174588187,0.135499303,371.7721884,858,1796,1354.993032,0.030481028,0.174588167,0.904941582,-0.809918746,-8.40805E-05,0.243950758,0.949640877,-0.005062726,Right,male
0.211967292,0.156565559,449.6557534,880,1787,1565.655591,0.04493009,0.211967192,1.374654348,-0.938263141,0.000206282,0.263962019,2.451870176,-0.000733402,Left,male
0.089552298,0.068588827,139.9305886,633,1834,685.8882696,0.008019614,0.089552298,0.43704068,-0.363325328,-4.72962E-06,0.078883083,0.815600038,-6.84352E-05,Right,male
0.101688754,0.075672196,130.9858477,576,1897,756.7219621,0.010340602,0.101688749,0.456720063,-0.481848084,3.27783E-05,-0.044869108,1.557749752,0.000139226,Left,male
0.209704827,0.154745227,429.5721664,819,1824,1547.452268,0.04397608,0.209704746,0.995646146,-0.814277127,-0.000184502,0.235529321,1.431040998,-0.003885093,Right,male
0.194086626,0.14882197,406.1538681,806,1764,1488.219698,0.037669588,0.194086549,0.808865571,-0.7070092,0.000173246,0.15856382,0.655268028,-0.001140405,Left,male
0.11522502,0.090086169,232.2443919,806,1815,900.8616893,0.013276761,0.115224829,0.630340008,-0.39523912,0.000209993,0.256941434,0.670666055,-0.004621677,Right,male
0.131300482,0.102102727,262.4910421,814,1803,1021.027265,0.017239756,0.131300253,0.565199724,-0.693619847,-0.000245372,0.034073609,0.789515747,-0.002049271,Left,male
0.120313326,0.074467631,171.8116106,735,1843,744.676312,0.014475263,0.120313189,1.142955502,-0.896289144,0.000182114,0.131737723,12.15621408,-0.000530959,Right,male
0.088388268,0.06120651,128.0581043,655,2016,612.0651012,0.007812444,0.088388029,0.474844706,-0.418703822,-0.000205665,0.178757085,3.579599604,0.000200069,Left,male
0.247453124,0.177781453,505.8308821,883,1856,1777.814534,0.061233041,0.24745311,1.393673098,-1.267908668,8.44021E-05,0.342423685,2.666285638,-0.010008026,Right,male
0.203065155,0.153858986,482.6157252,997,1771,1538.589856,0.041235335,0.203064855,0.957209764,-0.916439831,0.000349475,0.12720213,1.41240283,-0.003482448,Left,male
0.097736637,0.075194503,181.0937729,766,1907,751.9450269,0.009552391,0.097736336,0.497983958,-0.447195564,-0.000242566,0.115459369,0.934480438,-0.002330992,Right,male
0.112980066,0.083205616,188.9489422,781,1909,832.0561629,0.012764489,0.112980037,0.606665577,-0.420483675,-8.07466E-05,0.182948854,1.022195059,-0.001658604,Left,male
0.221818186,0.140009427,412.9408968,916,1910,1400.094269,0.049203295,0.221818158,2.039000302,-1.434788833,-0.000111023,0.935350298,9.238397498,-0.002114721,Right,male
0.186226111,0.130109865,373.6724396,833,1914,1301.098651,0.034680164,0.186226109,1.192135299,-0.73468709,3.09929E-05,0.239429835,2.288074116,-0.000506012,Left,male
0.124404287,0.096977738,232.9719557,755,1836,969.7773838,0.015476411,0.124404223,0.625264806,-0.464388011,0.000126562,0.10029694,0.538369695,-0.002892256,Right,male
0.129756705,0.100881005,237.4383955,748,1780,1008.810053,0.016836792,0.129756666,0.570344633,-0.501927769,-0.000101543,0.092864817,0.497812165,-0.002254129,Left,male
0.050452138,0.039834322,92.71610603,717,1986,398.3432191,0.002545416,0.050452117,0.224394765,-0.162486866,-0.000046142,0.046918662,0.189397881,-0.000734076,Right,male
0.047271037,0.036263807,79.14065409,694,2289,362.6380665,0.002234545,0.047270971,0.212461657,-0.179400052,7.90748E-05,-0.024350409,1.134671234,0.000607844,Left,male
0.043960411,0.034377629,172.7893453,1589,4237,687.552575,0.001932517,0.043960404,0.224394765,-0.162486866,-2.47818E-05,0.018075999,0.483787956,0.000118203,Right,male
0.038494575,0.028857572,148.8542017,1722,4720,577.1514347,0.001481831,0.03849456,0.212461657,-0.179400052,3.38153E-05,-0.022518245,2.074171552,0.000516833,Left,male
0.197758452,0.155900003,950.2064804,1896,3597,3118.000069,0.039108398,0.197758433,0.884576237,-0.829953024,8.59152E-05,0.133651962,0.359564395,-0.005454933,Right,male
0.162890644,0.128338521,850.7142022,2055,3889,2566.770411,0.026533362,0.162890643,0.687983169,-0.711844064,1.67356E-05,0.003910874,0.312294972,0.000251573,Left,male
0.225473458,0.16984605,605.7947183,1142,1837,1698.460505,0.050838254,0.225473399,1.17592656,-1.01325599,-0.000162402,0.017213708,1.438532012,-0.00320105,Right,male
0.218347938,0.171003251,644.5536496,1184,1842,1710.032509,0.04767582,0.218347933,1.045101908,-1.027291669,-4.45609E-05,-0.136613012,0.526444466,0.001760606,Left,male
0.21039527,0.160935843,469.7094479,941,1758,1609.358427,0.044266169,0.210395268,1.26614876,-0.908109384,-2.24013E-05,0.106916158,1.352550711,-0.000803143,Right,male
0.184014859,0.143331545,430.812883,1006,1882,1433.315455,0.033861438,0.184014777,0.82933801,-0.662441146,-0.00017307,0.10855888,0.498971014,-0.001416126,Left,male
0.171744698,0.131737905,458.1284893,1118,1817,1317.379051,0.029496096,0.171744276,0.657261921,-0.697673172,0.00038055,-0.061176808,0.709911407,0.004175454,Right,male
0.184096305,0.142794164,535.1746781,1236,1892,1427.94164,0.033891441,0.184096283,0.696264284,-0.700672768,0.000091117,-0.030933901,0.503850256,0.002961881,Left,male
0.196889352,0.153621248,434.6990064,902,1810,1536.212484,0.038765308,0.196889077,0.805516159,-0.860452568,-0.000329514,-0.027087516,0.648910197,0.001885932,Right,male
0.171207445,0.13529809,391.2092098,891,1783,1352.980896,0.029311989,0.171207444,0.709816653,-0.632030302,-2.03705E-05,0.008103361,0.240287764,-0.003356261,Left,male
0.185341122,0.138080785,444.1637159,1040,1787,1380.807848,0.034351316,0.185341079,1.089785685,-0.853871967,0.000126426,-0.012606127,1.843479358,0.002871357,Right,male
0.161301192,0.123396816,445.8011812,1136,1877,1233.968164,0.026018074,0.161301189,0.610980119,-0.690648974,3.19528E-05,-0.048486891,0.780041834,0.00084662,Left,male
0.194909166,0.150115238,484.7882762,1034,1867,1501.152384,0.037989579,0.194909156,0.870805515,-1.004067422,-6.11362E-05,-0.02756799,1.193015708,0.001814925,Right,male
0.188427765,0.146641887,516.1997925,1093,1915,1466.418872,0.035505015,0.188427746,0.704411207,-0.818317472,8.61682E-05,-0.073490036,0.581900222,-0.000853808,Left,male
0.159998374,0.125004493,372.003771,924,1756,1250.044927,0.025599465,0.15999833,0.588174031,-0.603414269,0.000118659,0.000458562,0.360093885,-0.000588903,Right,male
0.196719753,0.152585882,437.0282493,908,1807,1525.858821,0.038698659,0.196719748,0.867159298,-0.746831367,-4.75997E-05,0.048150634,0.698064185,0.001591825,Left,male
0.197219552,0.152581122,541.6338612,1124,1795,1525.811222,0.038895531,0.197219498,0.898354163,-0.81274094,0.000145376,-0.086542452,0.714956054,0.004650756,Right,male
0.20006101,0.154814456,612.8033068,1252,1978,1548.144556,0.040024408,0.20006101,0.734294297,-0.877466762,1.86347E-05,-0.063289572,0.467433341,0.004094761,Left,male
0.228257132,0.169822737,501.5708301,939,1811,1698.227369,0.052101154,0.228256772,1.752803903,-1.508210339,-0.00040545,-0.036114317,3.713494972,0.00021529,Right,male
0.199811875,0.155901365,459.8078596,924,1803,1559.013649,0.039924777,0.199811855,0.974937128,-0.836296683,8.94033E-05,0.014329337,0.668617763,0.000874708,Left,male
0.184610353,0.141851087,448.9074193,1014,1802,1418.51087,0.034080982,0.184610351,0.724294206,-0.848594817,2.85676E-05,-0.131317815,0.858639914,0.002902481,Right,male
0.178507949,0.137205658,475.1469985,1104,1915,1372.056584,0.031865078,0.17850792,0.707360894,-0.937871213,-0.000101912,-0.177887902,0.89577069,0.003265071,Left,male
0.197329704,0.150134526,473.6543721,993,1811,1501.345261,0.038938988,0.197329642,1.025481799,-1.087752747,0.000156391,-0.010013113,1.414840999,-0.000663662,Right,male
0.191445257,0.149477975,484.2748374,1019,1835,1494.779753,0.036651286,0.191445257,0.690260109,-0.808491803,8.65764E-06,-0.079969161,0.500486133,-0.004820912,Left,male
0.195853095,0.149473473,434.7477098,952,1737,1494.734735,0.038358424,0.195853066,0.920779758,-0.974219847,-0.000106931,0.004230431,1.25236343,-0.001723988,Right,male
0.19201091,0.146222068,425.4763127,968,1836,1462.220675,0.03686818,0.192010885,0.9211443,-0.893386348,-0.000097151,-0.043836413,1.212016208,0.000494733,Left,male
0.2348666,0.17570593,554.322151,988,1772,1757.059304,0.055162315,0.23486659,1.81137406,-1.298727127,-6.64512E-05,0.014189339,2.884230956,0.004373381,Right,male
0.200555362,0.154756401,529.5664067,1068,1904,1547.564011,0.040222449,0.200555351,0.769625107,-1.176440505,6.67795E-05,-0.143900052,1.016919768,0.001390684,Left,male
0.189631805,0.144608093,398.474956,904,1785,1446.080928,0.035960097,0.189631477,0.77536304,-0.979414693,0.000352788,-0.008766347,1.051264307,1.20316E-05,Right,male
0.144483703,0.112793148,346.3723247,983,1876,1127.931479,0.020875538,0.144483693,0.633296279,-0.562804198,5.35333E-05,-0.050803005,0.497546371,0.001438408,Left,male
0.22845192,0.167788327,504.4383102,946,1754,1677.883275,0.052190251,0.228451858,1.505081129,-1.243300256,0.000169034,0.178289035,2.822372268,-0.003302817,Right,male
0.187443803,0.13870704,470.3754886,1026,1934,1387.070405,0.035135024,0.187443388,1.1952618,-1.200002897,-0.000394469,-0.113269163,2.76705095,-0.000772723,Left,male
0.167695424,0.132516672,336.4989336,797,1763,1325.166719,0.02812169,0.167695229,0.626294363,-0.878972653,-0.000255971,-0.149599585,0.632789265,0.002862287,Right,male
0.161665713,0.12579666,318.3679829,803,1724,1257.966599,0.026135675,0.161665319,0.797677409,-1.081461816,0.000356823,-0.045581184,1.452244891,-0.002187021,Left,male
0.228341744,0.168167683,502.1540687,974,1690,1681.676829,0.052139931,0.228341697,1.211508624,-1.046587695,-0.000146889,-0.050335236,2.107324332,0.001232829,Right,male
0.181454215,0.137774015,486.2983739,1106,1919,1377.740145,0.032925624,0.181454193,0.774360434,-0.93792588,-8.87639E-05,-0.166394884,1.189162192,0.000415017,Left,male
0.257505773,0.181229651,467.0936424,795,1671,1812.296509,0.066309219,0.257505766,1.565033769,-2.095424667,-5.95867E-05,-0.105786138,5.653951124,0.000629418,Right,male
0.18834405,0.146995624,380.7454776,794,1767,1469.956242,0.035473475,0.188344033,0.8986154,-1.138542052,-8.08549E-05,-0.015431906,0.899367309,0.001001909,Left,male
0.172521852,0.13126789,442.2791934,1063,1703,1312.678896,0.029763788,0.172521848,1.045089374,-0.848543296,4.02925E-05,-0.009526579,1.609983035,0.002243875,Right,male
0.177441037,0.133118034,489.6604962,1151,1926,1331.180342,0.031485309,0.177441002,0.75213019,-0.99545016,0.000111522,-0.173182376,1.612122967,0.0017454,Left,male
0.273434176,0.198464715,546.1323094,907,1716,1984.647152,0.074766248,0.273434175,1.367833619,-1.836325956,-2.32833E-05,-0.053208306,2.835568612,-0.005588834,Right,male
0.226447952,0.171175354,513.0330642,927,1776,1711.75354,0.051278669,0.226447939,1.06995719,-1.199151912,-7.44662E-05,-0.052180673,1.576447812,0.00123748,Left,male
0.225400064,0.166542124,393.7791235,813,1665,1665.421244,0.050805182,0.22540005,1.112318671,-0.930470907,-8.08178E-05,-0.009966702,1.482198663,0.000173715,Right,male
0.193677663,0.145115832,354.1191508,822,1778,1451.158316,0.037510957,0.193677457,0.82257661,-0.993350382,0.000282275,-0.043528653,1.41131561,-0.000925509,Left,male
0.215363724,0.163544576,783.1976394,1590,3323,3270.891516,0.046381533,0.215363724,1.112318671,-0.930470907,-1.54798E-05,0.017926832,1.025869587,-0.00128149,Right,male
0.196820146,0.151523818,692.5408874,1512,3399,3030.476355,0.038738164,0.196820132,0.837929591,-0.993350382,7.41808E-05,-0.010911274,0.800497494,-0.000789746,Left,male
0.088400271,0.045931984,305.5427565,2527,4952,918.6396708,0.007814604,0.088400251,0.781968882,-0.726646821,5.93385E-05,0.101561219,9.913835935,3.72989E-05,Right,male
0.10136019,0.070114834,368.637632,1606,3778,1402.296677,0.010273888,0.101360188,0.761950619,-0.625992408,1.80417E-05,0.147579055,4.899355922,-0.000864015,Left,male
